,rank,finalWorth,age,industries,selfMade,gender,birthDate,birthYear,birthMonth,birthDay,cpi_country,cpi_change_country,gdp_country,gross_tertiary_education_enrollment,gross_primary_education_enrollment_country,life_expectancy_country,tax_revenue_country_country,total_tax_rate_country,population_country,latitude_country,longitude_country
2022,2020,1400,40.0,Technology,True,M,1982-12-03 00:00:00,1982.0,12.0,3.0,114.41,0.6,372062527489,84.8,100.6,83.1,13.1,21.0,5703569.0,1.352083,103.819836
2023,2020,1400,75.0,Healthcare,True,M,1947-08-03 00:00:00,1947.0,8.0,3.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
2024,2020,1400,79.0,Diversified,True,M,1943-06-16 00:00:00,1943.0,6.0,16.0,119.62,1.7,2827113184696,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973
2025,2020,1400,71.0,Energy,True,M,1951-05-28 00:00:00,1951.0,5.0,28.0,180.75,4.5,1699876578871,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756
2026,2020,1400,53.0,Food & Beverage,False,M,1969-07-01 00:00:00,1969.0,7.0,1.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
2027,2020,1400,52.0,Metals & Mining,True,M,1971-01-01 00:00:00,1971.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2028,2020,1400,64.0,Technology,True,M,1958-08-21 00:00:00,1958.0,8.0,21.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2029,2020,1400,55.0,Technology,True,M,1968-01-01 00:00:00,1968.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2030,2020,1400,74.0,Real Estate,True,M,1948-07-11 00:00:00,1948.0,7.0,11.0,114.41,0.6,372062527489,84.8,100.6,83.1,13.1,21.0,5703569.0,1.352083,103.819836
2031,2020,1400,83.0,Finance & Investments,True,M,1940-04-01 00:00:00,1940.0,4.0,1.0,167.4,3.7,1839758040766,51.3,115.4,75.7,14.2,65.1,212559417.0,-14.235004,-51.92528
2032,2020,1400,65.0,Metals & Mining,True,M,1957-06-26 00:00:00,1957.0,6.0,26.0,119.8,1.6,1392680589329,113.1,100.3,82.7,23.0,47.4,25766605.0,-25.274398,133.775136
2033,2020,1400,97.0,Manufacturing,True,M,1925-08-23 00:00:00,1925.0,8.0,23.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2034,2020,1400,65.0,Finance & Investments,True,M,1957-10-27 00:00:00,1957.0,10.0,27.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2035,2020,1400,75.0,Fashion & Retail,True,M,1947-07-10 00:00:00,1947.0,7.0,10.0,99.55,0.4,703082435360,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512
2036,2020,1400,44.0,Technology,True,M,1978-12-08 00:00:00,1978.0,12.0,8.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2037,2020,1400,55.0,Diversified,False,M,1967-12-01 00:00:00,1967.0,12.0,1.0,129.61,2.5,376795508680,35.5,107.5,71.1,14.0,43.1,108116615.0,12.879721,121.774017
2039,2020,1400,64.0,Manufacturing,True,M,1959-01-02 00:00:00,1959.0,1.0,2.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
2040,2020,1400,80.0,Service,True,M,1943-02-18 00:00:00,1943.0,2.0,18.0,99.55,0.4,703082435360,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512
2041,2020,1400,44.0,Construction & Engineering,False,M,1978-05-16 00:00:00,1978.0,5.0,16.0,110.05,1.1,2715518274227,65.6,102.5,82.5,24.2,60.7,67059887.0,46.227638,2.213749
2042,2020,1400,79.0,Finance & Investments,True,M,1944-03-11 00:00:00,1944.0,3.0,11.0,141.54,3.6,1258286717125,40.2,105.8,75.0,13.1,55.1,126014024.0,23.634501,-102.552784
2043,2020,1400,45.0,Automotive,True,M,1977-11-03 00:00:00,1977.0,11.0,3.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2044,2020,1400,65.0,Fashion & Retail,False,M,1958-02-11 00:00:00,1958.0,2.0,11.0,119.62,1.7,2827113184696,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973
2045,2020,1400,81.0,Fashion & Retail,False,M,1941-05-31 00:00:00,1941.0,5.0,31.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2046,2020,1400,40.0,Technology,True,M,1983-03-04 00:00:00,1983.0,3.0,4.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2047,2020,1400,58.0,Manufacturing,True,M,1965-01-27 00:00:00,1965.0,1.0,27.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2048,2020,1400,74.0,Manufacturing,True,M,1948-06-22 00:00:00,1948.0,6.0,22.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
2049,2020,1400,68.0,Healthcare,True,M,1954-07-01 00:00:00,1954.0,7.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2050,2020,1400,56.0,Media & Entertainment,True,M,1967-03-14 00:00:00,1967.0,3.0,14.0,115.16,0.4,2029000000000,94.3,98.1,82.6,15.6,33.2,51709098.0,35.907757,127.766922
2051,2020,1400,59.0,Real Estate,True,M,1963-07-01 00:00:00,1963.0,7.0,1.0,114.41,0.6,372062527489,84.8,100.6,83.1,13.1,21.0,5703569.0,1.352083,103.819836
2052,2020,1400,51.0,Manufacturing,True,M,1972-02-25 00:00:00,1972.0,2.0,25.0,180.75,4.5,1699876578871,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756
2053,2020,1400,76.0,Finance & Investments,False,M,1946-08-26 00:00:00,1946.0,8.0,26.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
2054,2020,1400,42.0,Finance & Investments,False,M,1980-11-16 00:00:00,1980.0,11.0,16.0,99.55,0.4,703082435360,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512
2055,2020,1400,77.0,Real Estate,False,M,1946-01-01 00:00:00,1946.0,1.0,1.0,114.41,0.6,372062527489,84.8,100.6,83.1,13.1,21.0,5703569.0,1.352083,103.819836
2056,2020,1400,65.0,Real Estate,False,M,1958-01-01 00:00:00,1958.0,1.0,1.0,114.41,0.6,372062527489,84.8,100.6,83.1,13.1,21.0,5703569.0,1.352083,103.819836
2057,2020,1400,70.0,Real Estate,False,M,1953-01-01 00:00:00,1953.0,1.0,1.0,114.41,0.6,372062527489,84.8,100.6,83.1,13.1,21.0,5703569.0,1.352083,103.819836
2058,2020,1400,76.0,Real Estate,False,M,1947-01-01 00:00:00,1947.0,1.0,1.0,114.41,0.6,372062527489,84.8,100.6,83.1,13.1,21.0,5703569.0,1.352083,103.819836
2059,2020,1400,71.0,Diversified,False,M,1952-01-01 00:00:00,1952.0,1.0,1.0,114.41,0.6,372062527489,84.8,100.6,83.1,13.1,21.0,5703569.0,1.352083,103.819836
2060,2020,1400,67.0,Diversified,False,M,1956-01-01 00:00:00,1956.0,1.0,1.0,114.41,0.6,372062527489,84.8,100.6,83.1,13.1,21.0,5703569.0,1.352083,103.819836
2062,2020,1400,60.0,Diversified,False,M,1962-12-08 00:00:00,1962.0,12.0,8.0,115.16,0.4,2029000000000,94.3,98.1,82.6,15.6,33.2,51709098.0,35.907757,127.766922
2063,2020,1400,72.0,Finance & Investments,True,M,1951-01-03 00:00:00,1951.0,1.0,3.0,116.76,1.9,1736425629520,68.9,100.9,81.9,12.8,24.5,36991981.0,56.130366,-106.346771
2065,2020,1400,97.0,Fashion & Retail,True,M,1926-02-10 00:00:00,1926.0,2.0,10.0,119.62,1.7,2827113184696,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973
2067,2020,1400,48.0,Automotive,True,M,1975-01-01 00:00:00,1975.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2068,2020,1400,52.0,Manufacturing,False,F,1971-03-29 00:00:00,1971.0,3.0,29.0,110.51,1.8,530832908738,67.0,126.6,82.5,27.9,49.1,10285453.0,60.128161,18.643501
2072,2020,1400,70.0,Metals & Mining,True,M,1952-06-30 00:00:00,1952.0,6.0,30.0,180.75,4.5,1699876578871,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756
2073,2020,1400,79.0,Food & Beverage,False,M,1943-07-05 00:00:00,1943.0,7.0,5.0,116.76,1.9,1736425629520,68.9,100.9,81.9,12.8,24.5,36991981.0,56.130366,-106.346771
2074,2020,1400,90.0,Diversified,True,F,1932-07-20 00:00:00,1932.0,7.0,20.0,167.4,3.7,1839758040766,51.3,115.4,75.7,14.2,65.1,212559417.0,-14.235004,-51.92528
2075,2020,1400,69.0,Media & Entertainment,False,M,1954-02-26 00:00:00,1954.0,2.0,26.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2076,2020,1400,82.0,Technology,True,M,1941-01-01 00:00:00,1941.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2077,2020,1400,82.0,Manufacturing,True,M,1940-05-03 00:00:00,1940.0,5.0,3.0,119.62,1.7,2827113184696,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973
2078,2020,1400,66.0,Manufacturing,False,M,1956-12-12 00:00:00,1956.0,12.0,12.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
2079,2020,1400,68.0,Real Estate,True,M,1955-01-01 00:00:00,1955.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2080,2020,1400,55.0,Healthcare,True,M,1967-12-01 00:00:00,1967.0,12.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2081,2020,1400,82.0,Real Estate,False,F,1940-09-24 00:00:00,1940.0,9.0,24.0,105.48,0.5,5081769542380,63.2,98.8,84.2,11.9,46.7,126226568.0,36.204824,138.252924
2082,2020,1400,57.0,Technology,True,M,1966-01-01 00:00:00,1966.0,1.0,1.0,108.15,0.8,395098666122,63.4,104.9,82.8,23.1,25.3,9053300.0,31.046051,34.851612
2084,2020,1400,59.0,Metals & Mining,True,M,1963-06-03 00:00:00,1963.0,6.0,3.0,281.66,7.9,153781069118,82.7,99.0,71.6,20.1,45.2,44385155.0,48.379433,31.16558
2085,2020,1400,49.0,Finance & Investments,False,M,1973-10-18 00:00:00,1973.0,10.0,18.0,113.27,0.7,543649976166,49.3,99.8,76.9,14.9,29.5,69625582.0,15.870032,100.992541
2086,2020,1400,57.0,Finance & Investments,False,F,1966-04-01 00:00:00,1966.0,4.0,1.0,119.8,1.6,1392680589329,113.1,100.3,82.7,23.0,47.4,25766605.0,-25.274398,133.775136
2087,2020,1400,58.0,Manufacturing,True,M,1965-01-01 00:00:00,1965.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2088,2020,1400,60.0,Real Estate,True,M,1963-01-01 00:00:00,1963.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2089,2020,1400,56.0,Healthcare,True,M,1966-12-25 00:00:00,1966.0,12.0,25.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2090,2020,1400,38.0,Fashion & Retail,False,M,1985-01-01 00:00:00,1985.0,1.0,1.0,110.51,1.8,530832908738,67.0,126.6,82.5,27.9,49.1,10285453.0,60.128161,18.643501
2091,2020,1400,50.0,Automotive,True,F,1973-01-01 00:00:00,1973.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2092,2020,1400,57.0,Manufacturing,True,M,1965-07-01 00:00:00,1965.0,7.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2093,2020,1400,65.0,Healthcare,True,M,1957-04-18 00:00:00,1957.0,4.0,18.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
2094,2020,1400,93.0,Diversified,True,M,1929-05-12 00:00:00,1929.0,5.0,12.0,151.18,3.0,1119190780753,36.3,106.4,71.5,10.2,30.1,270203917.0,-0.789275,113.921327
2095,2020,1400,35.0,Fashion & Retail,True,F,1988-02-20 00:00:00,1988.0,2.0,20.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2096,2020,1400,66.0,Construction & Engineering,True,M,1957-01-03 00:00:00,1957.0,1.0,3.0,180.75,4.5,1699876578871,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756
2097,2020,1400,79.0,Real Estate,True,M,1943-05-22 00:00:00,1943.0,5.0,22.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
2098,2020,1400,50.0,Manufacturing,True,M,1972-05-16 00:00:00,1972.0,5.0,16.0,180.75,4.5,1699876578871,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756
2099,2020,1400,61.0,Healthcare,False,M,1962-01-21 00:00:00,1962.0,1.0,21.0,167.4,3.7,1839758040766,51.3,115.4,75.7,14.2,65.1,212559417.0,-14.235004,-51.92528
2100,2020,1400,85.0,Real Estate,True,M,1937-12-31 00:00:00,1937.0,12.0,31.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2101,2020,1400,61.0,Energy,True,M,1962-03-07 00:00:00,1962.0,3.0,7.0,180.75,4.5,1699876578871,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756
2102,2020,1400,58.0,Energy,True,M,1964-11-14 00:00:00,1964.0,11.0,14.0,180.75,4.5,1699876578871,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756
2103,2020,1400,97.0,Fashion & Retail,True,M,1926-03-08 00:00:00,1926.0,3.0,8.0,105.48,0.5,5081769542380,63.2,98.8,84.2,11.9,46.7,126226568.0,36.204824,138.252924
2104,2020,1400,48.0,Technology,True,M,1974-10-02 00:00:00,1974.0,10.0,2.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2105,2020,1400,46.0,Fashion & Retail,False,F,1977-01-01 00:00:00,1977.0,1.0,1.0,110.51,1.8,530832908738,67.0,126.6,82.5,27.9,49.1,10285453.0,60.128161,18.643501
2106,2020,1400,52.0,Healthcare,False,M,1971-03-24 00:00:00,1971.0,3.0,24.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
2107,2020,1400,57.0,Healthcare,False,M,1966-01-18 00:00:00,1966.0,1.0,18.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
2108,2020,1400,95.0,Finance & Investments,False,F,1927-06-25 00:00:00,1927.0,6.0,25.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2109,2020,1400,60.0,Technology,True,M,1963-01-12 00:00:00,1963.0,1.0,12.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2110,2020,1400,58.0,Logistics,True,M,1965-01-01 00:00:00,1965.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2111,2020,1400,68.0,Manufacturing,True,M,1955-02-10 00:00:00,1955.0,2.0,10.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2112,2020,1400,76.0,Manufacturing,False,F,1946-07-02 00:00:00,1946.0,7.0,2.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2113,2020,1400,26.0,Metals & Mining,False,M,1996-07-01 00:00:00,1996.0,7.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2114,2020,1400,84.0,Manufacturing,True,M,1939-02-09 00:00:00,1939.0,2.0,9.0,99.55,0.4,703082435360,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512
2115,2020,1400,37.0,Manufacturing,False,F,1986-01-01 00:00:00,1986.0,1.0,1.0,167.4,3.7,1839758040766,51.3,115.4,75.7,14.2,65.1,212559417.0,-14.235004,-51.92528
2116,2020,1400,80.0,Finance & Investments,True,M,1942-12-07 00:00:00,1942.0,12.0,7.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2117,2020,1400,68.0,Manufacturing,True,M,1954-05-01 00:00:00,1954.0,5.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2118,2020,1400,53.0,Manufacturing,True,M,1969-05-18 00:00:00,1969.0,5.0,18.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2119,2020,1400,43.0,Technology,True,M,1980-01-01 00:00:00,1980.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2120,2020,1400,59.0,Manufacturing,True,M,1963-09-01 00:00:00,1963.0,9.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2121,2020,1400,58.0,Food & Beverage,True,M,1965-01-01 00:00:00,1965.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2122,2020,1400,63.0,Real Estate,True,M,1960-01-01 00:00:00,1960.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2123,2020,1400,52.0,Healthcare,False,F,1971-01-01 00:00:00,1971.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2124,2020,1400,60.0,Manufacturing,True,M,1962-06-15 00:00:00,1962.0,6.0,15.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2125,2020,1400,62.0,Real Estate,True,M,1960-04-29 00:00:00,1960.0,4.0,29.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2126,2020,1400,57.0,Real Estate,True,F,1965-08-24 00:00:00,1965.0,8.0,24.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2127,2020,1400,60.0,Manufacturing,True,M,1963-01-01 00:00:00,1963.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2128,2020,1400,62.0,Manufacturing,True,M,1961-01-01 00:00:00,1961.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2129,2020,1400,65.0,Real Estate,True,M,1958-03-03 00:00:00,1958.0,3.0,3.0,114.41,0.6,372062527489,84.8,100.6,83.1,13.1,21.0,5703569.0,1.352083,103.819836
2130,2020,1400,57.0,Fashion & Retail,True,M,1965-04-30 00:00:00,1965.0,4.0,30.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2131,2020,1400,63.0,Diversified,True,M,1959-07-08 00:00:00,1959.0,7.0,8.0,180.75,4.5,1699876578871,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756
2132,2133,1300,53.0,Automotive,True,M,1969-10-16 00:00:00,1969.0,10.0,16.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2133,2133,1300,85.0,Logistics,True,M,1938-03-24 00:00:00,1938.0,3.0,24.0,151.18,3.0,1119190780753,36.3,106.4,71.5,10.2,30.1,270203917.0,-0.789275,113.921327
2134,2133,1300,64.0,Healthcare,True,M,1959-02-25 00:00:00,1959.0,2.0,25.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
2135,2133,1300,76.0,Healthcare,False,M,1946-12-04 00:00:00,1946.0,12.0,4.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
2136,2133,1300,72.0,Real Estate,True,M,1950-08-11 00:00:00,1950.0,8.0,11.0,113.27,0.7,543649976166,49.3,99.8,76.9,14.9,29.5,69625582.0,15.870032,100.992541
2137,2133,1300,55.0,Finance & Investments,True,M,1967-07-17 00:00:00,1967.0,7.0,17.0,180.75,4.5,1699876578871,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756
2138,2133,1300,64.0,Automotive,True,M,1959-01-03 00:00:00,1959.0,1.0,3.0,108.15,0.8,395098666122,63.4,104.9,82.8,23.1,25.3,9053300.0,31.046051,34.851612
2139,2133,1300,41.0,Fashion & Retail,True,M,1981-08-05 00:00:00,1981.0,8.0,5.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
2140,2133,1300,83.0,Energy,True,M,1939-11-25 00:00:00,1939.0,11.0,25.0,151.18,3.0,1119190780753,36.3,106.4,71.5,10.2,30.1,270203917.0,-0.789275,113.921327
2141,2133,1300,60.0,Construction & Engineering,True,F,1963-03-08 00:00:00,1963.0,3.0,8.0,119.62,1.7,2827113184696,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973
2142,2133,1300,70.0,Healthcare,True,M,1953-04-02 00:00:00,1953.0,4.0,2.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
2143,2133,1300,90.0,Finance & Investments,False,M,1932-11-01 00:00:00,1932.0,11.0,1.0,111.07,0.2,118725279596,35.9,113.9,76.5,21.9,45.8,36910560.0,31.791702,-7.09262
2144,2133,1300,66.0,Diversified,False,M,1956-12-12 00:00:00,1956.0,12.0,12.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
2145,2133,1300,70.0,Healthcare,False,M,1952-11-09 00:00:00,1952.0,11.0,9.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
2146,2133,1300,50.0,Technology,True,M,1973-03-21 00:00:00,1973.0,3.0,21.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2147,2133,1300,71.0,Technology,True,M,1952-02-15 00:00:00,1952.0,2.0,15.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2148,2133,1300,40.0,Technology,True,M,1982-04-24 00:00:00,1982.0,4.0,24.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2149,2133,1300,58.0,Manufacturing,True,M,1965-02-11 00:00:00,1965.0,2.0,11.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2151,2133,1300,62.0,Metals & Mining,True,M,1961-01-01 00:00:00,1961.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2152,2133,1300,50.0,Manufacturing,True,M,1973-01-01 00:00:00,1973.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2154,2133,1300,52.0,Telecom,True,M,1970-12-09 00:00:00,1970.0,12.0,9.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2155,2133,1300,77.0,Finance & Investments,True,M,1946-01-20 00:00:00,1946.0,1.0,20.0,110.96,0.7,1394116310769,88.9,102.7,83.3,14.2,47.0,47076781.0,40.463667,-3.74922
2156,2133,1300,76.0,Real Estate,True,M,1946-09-17 00:00:00,1946.0,9.0,17.0,232.75,53.5,449663446954,90.0,109.7,76.5,10.1,106.3,44938712.0,-38.416097,-63.616672
2157,2133,1300,54.0,Food & Beverage,True,M,1968-08-12 00:00:00,1968.0,8.0,12.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2158,2133,1300,60.0,Technology,True,M,1962-05-01 00:00:00,1962.0,5.0,1.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
2159,2133,1300,86.0,Media & Entertainment,True,M,1936-04-15 00:00:00,1936.0,4.0,15.0,234.44,15.2,754411708203,23.9,93.2,77.4,17.9,42.3,83429615.0,38.963745,35.243322
2160,2133,1300,52.0,Finance & Investments,False,F,1970-05-07 00:00:00,1970.0,5.0,7.0,110.62,0.6,2001244392042,61.9,101.9,82.9,24.3,59.1,60297396.0,41.87194,12.56738
2161,2133,1300,55.0,Finance & Investments,False,M,1967-06-09 00:00:00,1967.0,6.0,9.0,110.62,0.6,2001244392042,61.9,101.9,82.9,24.3,59.1,60297396.0,41.87194,12.56738
2162,2133,1300,59.0,Healthcare,True,M,1963-12-01 00:00:00,1963.0,12.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2163,2133,1300,67.0,Energy,True,M,1955-12-18 00:00:00,1955.0,12.0,18.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2164,2133,1300,74.0,Media & Entertainment,True,F,1949-01-03 00:00:00,1949.0,1.0,3.0,105.48,0.5,5081769542380,63.2,98.8,84.2,11.9,46.7,126226568.0,36.204824,138.252924
2165,2133,1300,72.0,Media & Entertainment,True,M,1950-10-26 00:00:00,1950.0,10.0,26.0,105.48,0.5,5081769542380,63.2,98.8,84.2,11.9,46.7,126226568.0,36.204824,138.252924
2166,2133,1300,45.0,Finance & Investments,True,M,1978-01-12 00:00:00,1978.0,1.0,12.0,116.76,1.9,1736425629520,68.9,100.9,81.9,12.8,24.5,36991981.0,56.130366,-106.346771
2167,2133,1300,87.0,Real Estate,True,M,1935-12-08 00:00:00,1935.0,12.0,8.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2168,2133,1300,45.0,Construction & Engineering,False,F,1977-04-24 00:00:00,1977.0,4.0,24.0,110.62,0.6,2001244392042,61.9,101.9,82.9,24.3,59.1,60297396.0,41.87194,12.56738
2169,2133,1300,65.0,Finance & Investments,True,M,1957-08-19 00:00:00,1957.0,8.0,19.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
